title,url,is_daily_report,paragraph_index,paragraph
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,32,"National Adaptation Plans: In SBI informal consultations, Co-Facilitator Meredith Ryder-Rude (US) invited views on a streamlined text. The session was briefly suspended for groups to coordinate. When consultations resumed, the G-77/CHINA rejected the text, considering it unbalanced. The group lamented, among others, the lack of language on developed countries’ obligations to provide means of implementation, and objected to references to the private sector in the provision of resources for NAP formulation and implementation. The EU, US, and AUSTRALIA requested including language on mainstreaming adaptation."
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,33,The Co-Facilitators will prepare a new text with options.
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,34,"Matters related to LDCs: In SBI informal consultations, Co-Facilitator Ephraim Shitima (Zambia) invited views on the revised draft text. SAUDI ARABIA asked to bracket the entire text, every paragraph of the draft CMA decision, and the reference to the CMA decision in the SBI conclusions before engaging in any substantive discussion, while the SBI Chair conducts high-level consultation on the governance issue. AUSTRALIA noted there is a clear mandate from the CMA for the LDC Expert Group (LEG) to support the implementation of the GGA Framework and GST. "
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,35,"After lengthy debates on the process, parties began to engage on the text. In the draft COP decision text, the US suggested replacing a paragraph recognizing the specific needs and special situation of LDCs under Convention Article 4.9 with a reference to “recognizing Article 4.9, of the Convention and the preamble to the Paris Agreement on parties to it taking full account of the specific needs and special situations of the LDCs in their actions with regard to funding and transfer of technology,” which Co-Facilitator Shitima identified as language from decision 15/CP.26 (extension of the LEG’s mandate)."
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,36,"The US also suggested noting the challenges LDCs face in developing proposals for financial support for implementing NAPs. On a paragraph welcoming the role of stakeholders, INDIA called for referring to Indigenous Peoples “and local communities.”"
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,37,Discussions will continue in informal informals.
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,38,Other Issues
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,39,"Joint annual report of the Executive Committee of the Warsaw International Mechanism for Loss and Damage associated with Climate Change Impacts and the Santiago network: In SB informal consultations, Co-Facilitator Pasha Carruthers (Cook Islands) invited views on the new draft text. Noting the text had just been published, parties emphasized the need to coordinate first. Discussions will continue in informal informals."
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,40,"Linkages between the Technology Mechanism and the Financial Mechanism: In the SBI informal consultations co-facilitated by Stephen Minas (Greece), parties debated a draft COP decision text and suggested amending, consolidating, bracketing, or deleting various paragraphs. Noting that such information and data were already available elsewhere, NORWAY and the US opposed requesting the Secretariat to prepare a technical report with consolidated information and data on linkages between the Technology Mechanism and the Financial Mechanism, including on the support provided by the Global Environment Facility and the Green Climate Fund for implementing outcomes of technology needs assessments. The G-77/CHINA insisted that the request be retained."
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,41,Parties agreed to continue consideration of the matter at SBI 62.
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,42,"Poznan strategic programme on technology transfer: In SBI informal consultations co-facilitated by Duduzile Nhlengethwa-Masina (Eswatini) and Stig Svenningsen (Norway), parties continued to debate the implications of potentially concluding consideration of the matter and what this would imply for the strategic programme itself. The AFRICAN GROUP cautioned against losing the “procedural home” for considering the reports from the two last regional centers, of which one is in Africa. "
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,43,"Noting lack of agreement, the Co-Facilitators will submit the still extensively bracketed text to the SB Chairs, who will seek the Presidency’s guidance on the way forward."
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,44,"Matters relating to Capacity Building: The SBI informal consultations were co-facilitated by Cristina Carreiras (EU) and Natalie Flores González (Dominican Republic). Noting agreement on the draft COP decision was reached the previous day, they invited views on a revised draft CMA decision. "
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,45,"The G-77/CHINA urged inserting in the chapeau language from decision 1/CMA.5 (GST outcome), specifically paragraphs 114 (recognition of capacity gaps and the urgent need to address them) and 120 (enhanced support for capacity building from the operating entities of the Financial Mechanism and the Adaptation Fund). The EU, the US, and JAPAN did not see merit in singling out these specific paragraphs."
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,46,"After extensive deliberations, parties agreed to a bridging proposal by NORWAY to instead add an operative paragraph inviting the Paris Committee on Capacity-building to include in its annual report information on its integration of the GST outcomes, in particular paragraphs 111-120, which all pertain to capacity building."
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,47,"With this, parties agreed to the draft CMA decision. "
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,48,Procedural and logistical elements of the overall Global Stocktake process: Co-Faciliators Thureya Al Ali (UAE) and Patrick Spicer (Canada) opened the SB informal consultations and introduced a draft CMA decision text that seeks to capture the convergence of views.
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,49,"Parties then provided initial reflections, noting they have not had sufficient time to consider the text and underlining that some of the unbracketed portions do not reflect consensus. The LMDCs opposed “cherry-picking” sources of input for the second GST and called for reference to a balance between Intergovernmental Panel on Climate Change (IPCC) and non-IPCC sources, which the EIG opposed. AILAC, the LDCs, the EU, the EIG, SOUTH AFRICA, AUSTRALIA, BRAZIL, and several others supported inviting the IPCC to align the publication of its reports with the GST timeline. EGYPT cautioned against compromising the IPCC’s credibility, noting an alignment request may affect the quality of the science."
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,50,"The EU and AUSTRALIA called for deleting a bracketed paragraph that calls for shortening the technical phase of the GST. AOSIS, supported by the AFRICAN GROUP, called for stronger reference to provision of support for developing country participation, with the AFRICAN GROUP emphasizing the participation of developing country experts in future GST processes. "
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,51,"Views remained divergent on the need for a follow-up to the GST outcome, as well as the composition of the high-level committee for considering GST outputs. The EIG called for high-level ministerial engagement related to implementing the GST outcome and NDC preparation."
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,52,The Co-Facilitators will provide another iteration of text and encouraged informal informal discussions.
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,53,"Research and Systematic Observation: In SBSTA informal consultations, co-facilitated by Patricia Nyinguro (Kenya) and Frank McGovern (Ireland), parties continued debating draft text, introducing brackets in various places. The LMDCs and ARAB GROUP opposed welcoming agreement on the outline of the IPCC’s upcoming reports on short-lived climate forcers and on cities, noting they do not contain scientific data. The EU, MADAGASCAR, BELIZE, BANGLADESH, and many others supported retaining the reference. Views also remained divergent on reference to “historic,” “ongoing,” or “cumulative” emissions in relation to temperature records."
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,54,"Reporting tools under the Enhanced Transparency Framework: In SBSTA informal consultations, Co-Facilitator Daniela Romano (Italy) invited views on draft conclusions text. Parties agreed to add requests for the Secretariat to: maintain the interoperability of the tools with the IPCC software in cooperation with the IPCC; further enhance the tools and incorporate the actions referenced in its presentation during the relevant mandated event at SBSTA 61; and organize a mandated event at SBSTA 62 to inform parties about these updates."
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,55,"With this, parties agreed on the draft conclusions."
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,56,In the Corridors
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,57,"Depending on what issue they focus on, delegates had very different perspectives of the day’s discussions. Some were ready to wave goodbye to issues that ran their course. “Kill it already,” pleaded a seasoned delegate coming out of the talks on the Kyoto Protocol’s Clean Development Mechanism. Another delegate shared the same sentiment with regard to the Poznan programme on technology transfer."
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,58,"On the other hand, the Subsidiary Body Chairs were in high demand to provide first aid on several adaptation items. It seems that help is too late for the Adaptation Committee, which will have to wait another six months to see discussions resume. But many hoped that least developed countries would not fall victim to debates over the respective role of the governing bodies of the Convention and Paris Agreement. “I cannot believe they would take those most in need of support hostage like this,” said an observer, exasperated by the escalation of debates over the respective authority of the COP and the CMA."
Daily report for 15 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-15nov2024,True,59,"On finance, observers congregated around the CCTV screens, as meetings disappeared then reappeared. Those who stayed on until the evening were not much wiser, for parties reported potential agreement to delete one option and merge two others. The Co-Facilitators’ new text is more streamlined, but still leaves the big questions—quantum, contributor base, and eligibility—untouched. Negotiators have just this night before they too might have to say goodbye to their text as it moves into the Presidency’s hands. After the Subsidiary Bodies’ closing plenaries, we’ll learn of this and other issues’ fate in the expected Presidency stocktake session."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,0,"The closing of the Subsidiary Bodies (SBs) to the UN Framework Convention on Climate (UNFCCC) painted a bleak picture: further consideration of several issues, including on adaptation, loss and damage, and technology, were pushed to the SB’s next session in June 2025. On the mitigation work programme and the just transition work programme, parties could not even agree to capture discussions held during the first week."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,1,Finance
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,2,"New collective quantified goal (NCQG): In the CMA contact group, co-chaired by Zaheer Fakir (UAE), parties pointed to constructive discussions on access in informal informal consultations the previous evening and in the morning, and requested more time for continued engagement in this format. All agreed to continue discussing access, with the AFRICAN GROUP and the INDEPENDENT ALLIANCE OF LATIN AMERICA AND THE CARIBBEAN (AILAC) suggesting progress could also be made on transparency and barriers."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,3,"The ARAB GROUP and LIKE-MINDED DEVELOPING COUNTRIES (LMDCs) noted they had submitted a streamlined joint proposal, which fed into the Co-Chairs’ streamlined, 25-page text, but that some of their paragraphs were missing. CANADA recalled the understanding that no new elements would be introduced, noting they had refrained from proposing text on Indigenous Peoples’ free, prior, and informed consent. The Co-Chairs confirmed they will not add new elements but will check for omissions. "
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,4,"The ENVIRONMENTAL INTEGRITY GROUP (EIG) and AUSTRALIA called for ensuring time to discuss other finance items too, especially the doubling of adaptation finance and the alignment of finance flows (Paris Agreement Article 2.1c)."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,5,"Discussions continued in informal informals. In the afternoon, contact group Co-Chair Fakir indicated that the Co-Chairs would transmit the second iteration of draft text, corrected for some inaccuracies but with no new elements, to the Presidency and inform the Presidency about the outcome of parties’ discussions in informal informals, noting their outcome has no status. Parties extensively praised the Co-Chairs’ and the Secretariat’s work, saying they did “a phenomenal job.”"
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,6,Second review of the Standing Committee on Finance (SCF): The Subsidiary Body for Implementation (SBI) agreed to continue consideration of this matter at SBI 63.
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,7,"Dialogue on implementing the Global Stocktake (GST) outcomes, referred to in paragraph 97 of decision 1/CMA.5: In the SBI informal consultations, Co-Facilitators Ricardo Marshall (Barbados) and Patrick Spicer (Canada) drew attention to the revised informal note, particularly the paragraph that explains the note has not been agreed upon, does not reflect consensus, is not exhaustive, has no formal status, and is open to revision. They recalled that the SB Chairs have advised that there will not be written conclusions for procedural matters, including forwarding texts to the governing bodies. They asked if parties could agree to forward this text on these understandings."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,8,"The LMDCs, the ARAB GROUP, the AFRICAN GROUP, ALLIANCE OF SMALL ISLAND STATES (AOSIS), the LEAST DEVELOPED COUNTRIES (LDCs), the EIG, and the US said the text was a good basis for discussions next week."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,9,"The EU expressed reluctance to forward the text without adding references to GST outcomes related to adaptation and loss and damage to its preferred option, which is a broad scope to consider outcomes that do not fall under constituted bodies’ and work programmes’ existing mandates. AUSTRALIA agreed with these inclusions, observing a “misconception” that this option is mitigation-centric."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,10,"AILAC said its preferred scope option on including all GST outcomes, with particular focus on means of implementation, should focus on the provision of finance and other means of implementation. The EIG noted that this would exclude the action of countries that do not depend on means of implementation, which is critical for keeping 1.5°C alive."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,11,"The LMDCs emphasized linking the NCQG and this dialogue. Conversely, the EIG noted that the implementation of the GST, including its mitigation and adaptation outcomes, should be ingrained in the NCQG."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,12,"With further assurances from the Co-Facilitators that the SBI Chair would clarify in plenary that the text is open to revision, the EU agreed it could be forwarded to the Conference of the Parties (COP) serving as the Meeting of the Parties to the Paris Agreement (CMA)."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,13,"In its closing plenary, the SBs agreed to forward this matter for further consideration by CMA 6 on the basis of the informal note prepared at SB 61. The EU lamented that more progress had not been made on this issue and called for follow up on all GST elements, while expressing flexibility about where this takes place. AOSIS expressed surprise and disappointment at the discussions so far, and stressed COP 29 cannot be considered a success without further progress on the GST outcome."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,14,Mitigation
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,15,"Mitigation Ambition and Implementation Work Programme (MWP): When this item was taken up in the closing plenary, the SBI Chair noted lack of consensus on the way forward and indicated that, in accordance with Rules 10(c) and 16 of the draft rules of procedure, the matter will be included on the SB 62 agendas."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,16,"The UK, supported by the EU, AOSIS, AILAC, the LDCs, and the EIG, among others, emphasized the importance of progress on the MWP and proposed adopting procedural conclusions that would forward the item to CMA 6, capturing discussions held at SB 61. CHILE stressed this was the only work programme addressing the long-term goals of the Paris Agreement and urged parties to overcome the atmosphere of mistrust. LDCs underscored the “real and devastating consequences” of overshooting the 1.5°C target, including “loss of lives and the destruction of livelihoods.” "
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,17,"The AFRICAN GROUP, LMDCs, and ARAB GROUP objected to the proposed procedural conclusions, accusing developed countries of attempting to expand the mandate of the MWP and to impose a “prescriptive, top-down” approach to mitigation."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,18,"The SBs agreed that, in accordance with Rules 10(c) and 16 of the draft rules of procedure, the matter will be included on the SB 62 agendas."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,19,"Guidance on Cooperative Approaches referred to in Paris Agreement Article 6.2: The Subsidiary Body for Scientific and Technological Advice (SBSTA) adopted conclusions (FCCC/SBSTA/2024/L.14), recommending to the CMA to consider the draft text prepared at SBSTA 61."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,20,"Rules, Modalities, and Procedures for the Mechanism established by Paris Agreement Article 6.4: During the SBSTA informal consultations, Co-Facilitator Kate Hancock (Australia) introduced the SBSTA Chair’s proposed draft CMA decision text. She proposed that parties adopt SBSTA conclusions to forward the draft CMA decision text to the CMA for further discussions during the second week, similar to what was agreed in the Article 6.2 informal consultations."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,21,"Most parties agreed to proceed in this manner, noting that the draft decision text does not represent consensus and contains several elements that parties have not yet discussed, such as the mechanism registry. The LMDCs noted the text had just been published and requested further time to coordinate."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,22,"In its closing plenary, the SBSTA adopted conclusions (FCCC/SBSTA/2024/L.16), recommending to the CMA to consider the draft text prepared at SBSTA 61."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,23,Work Programme under the Framework for Non-market Approaches referred to in Paris Agreement Article 6.8: The SBSTA adopted conclusions (FCCC/SBSTA/2024/L.15) and recommended a draft decision for adoption by CMA 6 (FCCC/SBSTA/2024/L.15/Add.1).
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,24,"Further guidance on features of nationally determined contribution (NDCs): In CMA informal consultations, Co-Facilitators Sin Liang Cheah (Singapore) and Federica Fricano (Italy) observed three options: to conclude consideration of this matter, to defer consideration, or to proceed in informal informal consultations."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,25,"AOSIS, SWITZERLAND, COLOMBIA, the US, AUSTRALIA, the UK, and JAPAN called for further informal informal consultations and asked the Co-Facilitators to provide a “tool” to help guide discussions. INDIA and INDONESIA preferred deferring this decision."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,26,"The LMDCs and RUSSIAN FEDERATION emphasized that NDC features are defined in the Paris Agreement alone, particularly its provisions related to means of implementation. SAUDI ARABIA agreed further features are not needed, but noted there should be a common definition of climate finance. CHILE considered that the guidance adopted in 2018 provides the clarity, transparency, and understanding of NDCs, and said that raising ambition is about implementation, not additional features. The EIG disagreed, saying additional features could help fill the ambition gap."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,27,"AOSIS identified potential additional features, including that NDCs should be in line with best-available science, and informed by the GST, particularly related to energy transition. The EU suggested improving the inclusivity of NDC formulation, including in terms of gender-responsiveness."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,28,"After some discussion, parties agreed to task the Co-Facilitators with preparing a compilation of their views, as provided in writing, including their views on the way forward, for discussion during the second week."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,29,Emissions from fuel used for international aviation and maritime transport: The SBSTA agreed to continue consideration of this matter at SBSTA 62 (June 2025).
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,30,Matters relating to the Clean Development Mechanism: The SBSTA agreed to continue consideration of this matter at SBSTA 62 (June 2025).
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,31,Adaptation
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,32,"Matters relating to the Global Goal on Adaptation: In the SB informal consultations, Co-Facilitator Lamin Dibba (The Gambia) invited views on a new iteration of draft text, highlighting it was significantly streamlined and retained options for various paragraphs. "
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,33,"The SBs adopted conclusions (FCCC/SB/2024/L.12), in which they agreed to forward this matter to CMA 6 for further consideration on the basis of the draft text prepared at SB 61."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,34,"Report of the Adaptation Committee: The SBs adopted conclusions (FCCC/SB/2024/L.9), recommending that COP 29 and CMA 6 welcome the 2023 and 2024 reports of the Adaptation Committee."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,35,"Review of the progress, effectiveness, and performance of the Adaptation Committee: The SBs agreed to continue consideration of this matter at SB 62 (June 2025). The EU expressed disappointment that, for the fourth year, parties were unable to make progress on the review."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,36,"National Adaptation Plans: These SBI informal consultations were co-facilitated by Antwi-Boasiako Amoah (Ghana) and Meredith Ryder-Rude (US). Following a brief huddle, the G-77/CHINA agreed to work on the basis of the Co-Facilitators’ revised draft COP decision. Parties discussed the text paragraph by paragraph, proposing various amendments. They made significant progress, including in informal informals held throughout the afternoon, but had not yet managed to reach consensus on all elements."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,37,"The Presidency signaled it does not intend to take this matter up during the second week. As this is an SBI-only matter, this would push further consideration to SBI 62. Various groups expressed strong disappointment over the Presidency’s stance, underscoring the constructive atmosphere in the room and that agreement was in sight."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,38,"In its closing plenary, the SBI adopted conclusions (FCCC/SBI/2024/L.18) forwarding this matter to COP 29 for further consideration on the basis of the draft text prepared at SBI 61."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,39,"Matters related to LDCs: In informal SBI consultations co-facilitated by Rik den Hoedt (Netherlands) and Ephraim Shitima (Zambia), the LDCs reported on an agreement reached during informal informals the night before. She proposed that the modalities of the LDCs Expert Group (LEG) review be considered at SBI 63, with the review to be conducted “jointly” by the COP and CMA, and a decision to this effect be taken by both COP 30 and CMA 7. Parties disagreed whether “jointly” was the correct term to use. SAUDI ARABIA proposed to use “in parallel with,” while the LDCs favored “together with.”"
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,40,"Parties then considered the draft decision paragraph by paragraph. SAUDI ARABIA, supported by the LMDCs, requested including a paragraph that recognizes that LDCs’ response to the call in paragraph 59 of decision 1/CMA.5 (calling on parties to have NAPs in place by 2025 and have progressed in their implementation by 2030) depends on developed countries meeting their obligations under the Convention and the Paris Agreement. The EU, the US, and AUSTRALIA opposed this. SAUDI ARABIA further proposed requesting developed countries to provide finance, technology, and capacity-building support to LDCs. Parties eventually converged on the COP conducting the LEG review “in parallel with” CMA, but did not agree to SAUDI ARABIA’s suggested additions."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,41,The SBI adopted conclusions (FCCC/SBI/2024/L.17) and recommended a draft decision for adoption by COP 29 (FCCC/SBI/2024/L.17/Add.1).
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,42,Loss and Damage
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,43,"2024 Review of the Warsaw International Mechanism for Loss and Damage (WIM): The SBs agreed that, in accordance with Rules 10(c) and 16 of the draft rules of procedure, the matter will be included on the SB 62 agendas."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,44,"Joint annual report of the Executive Committee and the Santiago Network: Farhan Akhtar (US) co-facilitated the joint consideration of the WIM review and the joint report of the WIM’s Executive Committee and the Santiago Network. The G-77/CHINA reported back from informal informals the previous evening, noting that potential landing zones had been identified on issues such as: regional offices of the Santiago Network; coherence and complementarity among different bodies in the loss and damage landscape; enhanced finance; the WIM’s Action and Support Expert Group; and the possibility of a state of loss and damage report. They pointed to differing views on the location of the Santiago Network and noted that no text had been agreed."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,45,"To capture progress made, the Co-Facilitators introduced an informal note with headings on areas where advances had occurred, as well as draft procedural conclusions forwarding both agenda items to the governing bodies for further consideration during the second week. The AFRICAN GROUP objected, noting that it preferred using an earlier informal note and that it would only forward the issue to governing bodies with clear guidance on a way forward."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,46,"In their closing plenary, the SBs agreed that, in accordance with Rules 10(c) and 16 of the draft rules of procedure, the matter will be included on the SB 62 agendas."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,47,"Reporting under the Convention, the Kyoto Protocol, and the Paris Agreement"
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,48,Greenhouse Gas (GHG) Data Interface: The SBSTA adopted conclusions (FCCC/SBSTA/2024/L.11).
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,49,Annex-I reporting: Status of submission and review of national communications and biennial reports: The SBI took note of the information in the report (FCCC/SBI/2024/INF.10).
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,50,Compilations and syntheses of biennial reports: The SBI took note of the information in the report (FCCC/SBI/2023/INF.7) and agreed to continue consideration of this matter at SBI 62 (June 2025).
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,51,"Report on national GHG inventory data: The SBI took note of the information in the reports (FCCC/SBI/2023/15 and FCCC/SBI/2024/17), and agreed to continue consideration of this matter at SBI 62 (June 2025)."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,52,Annual reports on technical reviews: Technical review of information reported in biennial reports and national communications: The SBSTA took note of the information in the 2024 report (FCCC/SBSTA/2024/INF.5).
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,53,Technical review of GHG inventories: The SBSTA took note of the information in the 2024 report (FCCC/SBSTA/2024/INF.2).
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,54,Technical review of GHG inventories and other information reported: The SBSTA adopted conclusions (FCCC/SBSTA/2024/L.10).
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,55,Reporting from non-Annex I parties: Information contained in national communications: The SBI agreed to continue consideration of this matter at SBI 62 (June 2025).
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,56,"Provision of financial and technical support for developing country reporting under the Convention: In accordance with Rules 10(c) and 16 of the draft rules of procedure, the matter will be included on the SBI 62 agenda."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,57,Summary reports on the technical analysis of biennial update reports of non-Annex I parties: The SBI took note of the 180 technical analysis summary reports that were published by 3 September 2024.
